total in seconds,datetime(utc),channels,ArcusPotentialDronePlots_timestamp,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotsPlot_timestamp,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracks_timestamp,ArcusTracksTrack_id,ArcusTracksTrack_Timestamp,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,ArcusSystemStatus_timestamp,ArcusSystemStatus_Name,ArcusSystemStatus_Version,ArcusSystemStatus_OperationalState,ArcusSystemStatusSensor_Name,ArcusSystemStatusSensor_Version,ArcusSystemStatusSensor_OperationalState,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatus_SensorType,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:08.206Z,51.52504167,5.8664016,113.65183195,347.94226074,11.6090126,13.66423225,OTHER,-32.32116699,0.89814383,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.471Z,51.52230032,5.87124496,52.68869424,230.89077759,63.90498352,3.2621541,OTHER,-36.27238083,0.60659778,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.998Z,51.52213113,5.86733276,82.35599334,71.90868378,10.13984394,8.02100468,OTHER,-36.59471893,0.98986286,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.194Z,51.52786236,5.8632273,68.21881921,80.24442291,14.0982151,6.48502016,OTHER,-30.850811,0.79861796,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.073Z,51.52189589,5.86990489,37.18905967,238.79367065,20.70594025,8.20521164,OTHER,-32.65803528,0.80761105,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.709Z,51.51520104,5.85669579,67.68506142,137.26069641,0.51605046,23.089883800000006,OTHER,-24.64907074,0.85061109,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.353Z,51.52840745,5.86906975,48.18372700000001,327.94360352,3.45299816,16.0293541,VEHICLE,15.66915894,0.85029078,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.962Z,51.52246922,5.86115588,83.13381703,290.37310791,1.65268469,10.52867985,OTHER,-34.9960289,0.86917967,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,2020-09-29T12:21:17.713Z,,2020-09-29T12:21:15.840Z,51.52088786,5.85849498,40.84849835,332.8164978000001,-3.17613459,5.62199593,OTHER,-29.13982391,0.83972353,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.086Z,51.52401363,5.86647342,29.16071185,75.98157501,0.6885826,17.96380806,OTHER,-33.50688171,0.72874063,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.408Z,51.52392205,5.87077562,121.38300314,312.67800903,-9.38657093,4.62409115,OTHER,-32.44059753,0.8829024999999999,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,2020-09-29T12:21:17.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:13.747Z,51.52124043,5.86991952,30.95154534,96.0669632,14.14999104,3.92958522,OTHER,-34.65563202,0.69405228,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.972Z,51.52654717,5.84798037,95.46416962,61.55789948,-2.13691831,14.27942848,OTHER,-24.14450073,0.78903037,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.388Z,51.52245825,5.87058136,79.92615317,55.74188232,39.01428604,4.9441638,OTHER,-30.16732788,0.8844651,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.707Z,51.5206516,5.86878251,27.78209174,71.56606293,-14.60907269,2.33933377,OTHER,-33.27163315,0.76659423,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:10.968Z,51.5223091,5.86225083,43.93250987,156.98815918,-0.19269736,7.86685562,OTHER,-31.80763245,0.75188619,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.505Z,51.51950576,5.86892945,153.87242771,86.82601166,1.05987167,13.90465546,OTHER,-34.757579799999995,0.92597854,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.877Z,51.52164757,5.86712154,31.62926769,67.99956512,-4.58332348,10.93396091,OTHER,-34.21211243,0.61431861,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.227Z,51.52258685,5.86951206,24.80904702,257.04638672,-41.97280884,7.13536596,OTHER,-32.93762589,0.89216012,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.063Z,51.52222194,5.86823079,95.20128328,298.44641113,-35.58527374,2.13852024,OTHER,-34.74793625,0.87469155,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.857Z,51.52135198,5.8692054,31.45034212,192.16670227,-3.31105876,11.40077305,OTHER,-34.53062439,0.75698161,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:13.863Z,51.52127307,5.86531378,30.37389477,314.60238647,-37.84783554,2.19080067,OTHER,-36.97592163,0.71562052,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:10.796Z,51.52108601,5.86873047,79.64551804,19.67593193,-4.89612627,8.96832848,OTHER,-32.78448868,0.69166332,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.840Z,51.52020693,5.84659373,92.60994189,245.81236267,14.77915668,10.86907959,OTHER,-20.60007477,0.90260881,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.095Z,51.52231973,5.86859105,73.63378262,240.77740479,1.77915096,6.68402433,OTHER,-35.73942566,0.73527336,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:09.040Z,51.52170741,5.87000635,47.97184664,123.70167542,2.50318098,7.89364433,OTHER,-34.52863312,0.79895502,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,2020-09-29T12:21:17.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.348Z,51.52862056,5.86990104,53.16937783,29.87199211,8.97041798,7.02328014,UNKNOWN,-31.69644547,0.53470528,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.904Z,51.5220659,5.86481855,179.93496247,164.45663452,-39.47034836,12.70522976,UNKNOWN,-34.52865601,0.52850914,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.617Z,51.52280112,5.87237313,136.20343719,83.19280243,-22.60363579,12.43118668,UNKNOWN,-31.73920822,0.5235104,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.281Z,51.52364650000001,5.86912601,30.13852753,322.12432861,-2.43082428,5.08012629,OTHER,-37.2768631,0.8287186,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.433Z,51.52299438,5.87122044,31.72456958,92.87822723,9.82837296,11.75918865,OTHER,-33.25341034,0.72242868,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:07.986Z,51.52235126,5.86781507,91.7519949,200.10983276,-7.63515902,4.37155533,UNKNOWN,-32.24997711,0.41919491,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.764Z,51.52031694,5.86610113,31.62060968,85.01615143,-22.58170509,7.60245657,OTHER,-30.35142517,0.85814065,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:10.389Z,51.5210708,5.87054245,74.14015938,58.60765839,3.17791176,10.58359718,OTHER,-30.1727829,0.73227525,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:08.396Z,51.51494822,5.86983218,55.64569279,184.13244629,-26.93642044,3.74340296,UNKNOWN,-29.86909485,0.38490221,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:13.825Z,51.52122854,5.86893563,32.83419793,289.86401367,0.03462316,6.67766619,OTHER,-38.16511536,0.715321,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.514Z,51.52220874,5.87116872,70.04604036,88.22492981,19.79111099,5.34765625,OTHER,-32.28044891,0.60413367,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.600Z,51.52199847,5.87093354,35.69842635,52.64543533,-60.71048355,15.40007591,OTHER,-29.95426941,0.7033363,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.055Z,51.52283996,5.86777094,98.90919939,28.44226074,-9.88665009,9.59036064,OTHER,-32.22564697,0.71383935,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.258Z,51.52797842,5.8650855,57.47761437,105.91490173,8.45258617,8.75845146,OTHER,-29.58320618,0.70946991,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.272Z,51.52253076,5.86983864,106.62518839,203.67797852,31.61785316,3.87003827,OTHER,-31.26021194,0.84140426,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.661Z,51.52028202,5.86785976,87.69918918,177.22340393,29.8843956,16.01040649,UNKNOWN,-35.86483765,0.52570689,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.526Z,51.52067858,5.87049752,34.11680929,97.90975952,-10.19514561,14.89022827,OTHER,-35.08681107,0.64649749,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:07.590Z,51.51590597,5.86335396,47.94340191,80.75214386,-5.552423,14.39040279,OTHER,-24.52325821,0.73616385,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.432Z,51.53658445,5.87413115,433.06657196,126.60262299,-2.33266258,22.37800407,OTHER,-22.35897827,0.85216457,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.717Z,51.51625983,5.85047109,51.13129482,205.87110901,0.32970068,5.74843454,OTHER,-18.96305084,0.85953486,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.945Z,51.52182653,5.86409715,76.40662305,50.69497299,18.1202507,21.73620415,OTHER,-36.19186401,0.75183415,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.095Z,51.52200102,5.86943708,38.63401685,65.64044189,-4.67402267,12.60744953,UNKNOWN,-35.48007965,0.51368445,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:07.019Z,51.52297835,5.86665119,134.53841665,333.5748291000001,-36.73386383,7.62561846,UNKNOWN,-33.65159607,0.17370242,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.643Z,51.5190204,5.86578905,117.30286859,280.51882935,-5.26341057,11.76556015,UNKNOWN,-29.71768188,0.39271414,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.258Z,51.52288329,5.87003834,74.32862842,77.09850311,7.51101351,13.36922932,OTHER,-32.72297668,0.76002896,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:08.531Z,51.52228674,5.87134016,47.04393636,121.13578796,-17.61989784,22.93226433,OTHER,-35.77555847,0.68459135,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.822Z,51.52063746,5.86638926,74.39437181,353.75366211,-14.61031723,8.68750191,UNKNOWN,-34.41493988,0.47575372,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:13.722Z,51.52087024,5.86924729,70.20620235,24.14247513,-82.85636902,4.5337925000000014,UNKNOWN,-34.89436722,0.54577929,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.881Z,51.52168825,5.86497139,68.9300419,154.59593201,-29.4267807,9.14284611,UNKNOWN,-35.89918518,0.59105611,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.480Z,51.5225988,5.87146362,42.32270095,107.31611633,32.71546173,8.25715065,OTHER,-32.74724197,0.64211661,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:09.471Z,51.52291668,5.8713323,29.40211493,72.01840973,-3.14837503,8.78887558,UNKNOWN,-32.91753769,0.29014605,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.709Z,51.52044261,5.86824595,147.27093119999995,106.93006897,-25.99032974,7.87779331,OTHER,-33.57567215,0.6790809,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.877Z,51.52171228,5.86586683,143.05218196,56.54488754,-14.16040897,10.21312809,UNKNOWN,-38.47888947,0.43553594,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:06.615Z,51.51908129,5.86611799,321.70852356,49.13239288,46.22385406,18.46775627,UNKNOWN,-34.17222595,0.22636017,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.433Z,51.52228216,5.87088501,32.43616142,188.45645142,-11.85221863,16.31738281,OTHER,-33.55519104,0.78745794,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.571Z,51.51785656,5.86464238,129.11783007,267.15347290000005,-2.29440403,17.42241096,OTHER,-27.34823608,0.9068023,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.530Z,51.52393731,5.87297062,138.52238056,233.73283386,-43.31947327,3.15940261,UNKNOWN,-35.95868683,0.56930786,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.215Z,51.52322649,5.86776467,112.14334156,314.6321106000001,-81.81718445,16.55399323,UNKNOWN,-34.43878555,0.03951553,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.772Z,51.52124295,5.86988556,44.8558345,59.67924881,-20.39228249,4.31808376,OTHER,-36.69320297,0.60251284,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:07.598Z,51.53159969,5.88458738,152.59981865,108.85903168,2.16496277,22.16783333,UNKNOWN,-24.30837631,0.094328,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.387Z,51.5134183,5.86965459,96.58183316,4.13237095,9.41608906,9.30246353,UNKNOWN,-32.04940033,0.18126899,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.060Z,51.52401902,5.86249625,38.72780681,154.55207825,6.45193768,0.92895907,OTHER,-26.54481888,0.69466776,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.169Z,51.52190383,5.87010459,34.70432922,240.99708557,20.46247673,9.77372837,UNKNOWN,-33.30593491,0.41693985,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.661Z,51.51565582,5.85786194,94.35891672,233.63235474,78.00322723,3.52643776,UNKNOWN,-26.38702393,0.35752001,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.764Z,51.51504689,5.8463387,86.00536558,65.49695587,6.11646986,14.07696915,UNKNOWN,-22.24116516,0.33015266,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.839Z,51.52050379,5.8643012,83.67381892,87.27694702,-31.1733284,8.64095402,OTHER,-37.58157349,0.79669666,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.839Z,51.52020292,5.86257497,83.80150229,112.51560211,34.12644196,13.27859879,OTHER,-37.22686768,0.74401283,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.835Z,51.5203679,5.84947437,98.251901,84.31472778,13.65978718,7.07747459,UNKNOWN,-25.53144836,0.46152166,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.186Z,51.52605453,5.86606257,132.56387362,359.22692871,-13.43244553,9.94969749,UNKNOWN,-33.28558731,0.26987237,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.144Z,51.52226076,5.86913279,62.79358186,206.85643005,10.24501133,15.38003826,UNKNOWN,-35.35627747,0.48768118,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:10.870Z,51.51909901,5.84798322,80.30019813,214.08276367,17.94237328,10.14455414,UNKNOWN,-22.07588577,0.04378881,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.060Z,51.52373412,5.86238514,32.10547304,284.27319336,-2.63881612,3.17077875,UNKNOWN,-21.57475281,0.47270542,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.481Z,51.52436098,5.8719936,34.03307306,127.00989532,-18.75657463,1.28667986,UNKNOWN,-34.06957626,0.42968819,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.857Z,51.5206441,5.8632169,64.28156461,81.92553711,5.00130558,12.28648663,UNKNOWN,-34.92484283,0.43961906,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.339Z,51.52345009,5.86913537,197.60028915,274.76141357,15.35048771,3.56465054,UNKNOWN,-33.44321442,0.04508465,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.740Z,51.51616894,5.85672649,67.97914444,299.59109497,4.20378971,12.17459297,UNKNOWN,-27.34985733,0.57197237,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:12.643Z,51.51461246,5.85720433,43.46110938,0.60594225,-36.74192429,9.96684647,UNKNOWN,-23.45685577,0.04403171,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.481Z,51.52433383,5.87286523,187.8529448,209.67207336,47.31425095,11.31269073,UNKNOWN,-32.74750519,0.30702388,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.173Z,51.52294546,5.86852278,131.35131994,81.15071106,-10.25547028,8.89868736,UNKNOWN,-33.7297821,0.3048442,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.328Z,51.52238589,5.87025257,81.33053014,285.51715088,29.43699837,11.00522232,UNKNOWN,-30.86859131,0.30131894,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.807Z,51.52128589,5.86928123,74.77928056,14.12945652,-72.21597290000003,3.12505269,UNKNOWN,-33.2335434,0.4763326,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.805Z,51.52026698,5.86582349,25.30075801,127.38293457,2.07514787,12.32894802,UNKNOWN,-32.01037598,0.53399277,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.793Z,51.5145885,5.85275581,148.48155079,238.13259888,-10.82416344,7.38203239,UNKNOWN,-26.28173065,0.00859657,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.451Z,51.51987557,5.86976036,94.94566756,84.82044983,-12.34029388,9.0785923,UNKNOWN,-34.09960938,0.17325523,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:11.614Z,51.51324956,5.86520634,115.95918501,22.13215065,16.40869331,2.46260452,UNKNOWN,-31.9870224,0.00791437,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.457Z,51.52449509,5.871731099999999,121.68737443,343.36987305,11.68220139,4.36337185,UNKNOWN,-35.24151611,0.45803803,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.972Z,51.52202567,5.86838634,31.86749303,255.84783936,-52.04981995,9.31116581,UNKNOWN,-36.78604507,0.49886543,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.159Z,51.52266104,5.8686669999999985,137.34543481,285.84963989,-33.46960068,1.7387438999999998,OTHER,-30.01506424,0.72963578,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.481Z,51.52436636,5.87207408,184.81155798,91.76918793,3.29619169,9.60618687,UNKNOWN,-29.87731171,0.06448753,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:10.357Z,51.52450559,5.87017891,119.71562225,175.13215637,-72.24039459,5.94735527,UNKNOWN,-34.56817627,0.04319697,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:08.384Z,51.52975593,5.87015826,78.28688895,107.67204285,17.30362129,13.48539734,UNKNOWN,-28.29861069,0.07515056,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.481Z,51.52356302,5.87228026,100.14137262,309.15197754,9.67741203,8.95588207,UNKNOWN,-32.10241318,0.06924263,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.348Z,51.5227871,5.87041373,31.45326892,119.58026886,1.56973267,7.76028013,UNKNOWN,-34.63763809,0.06334213,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.162Z,51.52532626,5.8673743,160.07754191,313.83813477,18.382059100000006,4.17034817,UNKNOWN,-37.76547623,0.06333403,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:17.258Z,51.52286195,5.86946164,69.00418688,84.0560379,-41.16444016,2.86450839,UNKNOWN,-23.70292664,0.15638779,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:14.657Z,51.52000842,5.86789149,143.47689237,101.34249878,-15.65361309,5.71189737,UNKNOWN,-29.25014877,0.05627145,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.186Z,51.52289689,5.86922282,92.68985382,287.18499756,69.11473083,6.93932009,UNKNOWN,-38.07785797,0.14241813,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.459Z,51.52464118,5.87290275,130.53248596,257.45980835,-6.60514832,5.9194231,UNKNOWN,-34.66834259,0.04064548,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.928Z,51.52338892,5.86203261,33.11034009,207.28315735,0.50319737,17.99996376,UNKNOWN,-21.30712128,0.36806706,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.888Z,51.52055372,5.86059499,35.7716786,50.72437286,-7.92242432,15.85187054,UNKNOWN,-22.41611481,0.4724474,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:16.822Z,51.51956261,5.86063973,61.67420393,208.53672791,-14.22844601,6.9495225000000005,UNKNOWN,-33.72965622,0.32220924,False,,,,,,,,,,,,,,,,,
1601382077,2020-09-29 12:21:17,,,,,,,,,,,2020-09-29T12:21:15.530Z,51.52102539,5.87004002,63.14282944,347.67080688,31.427845,17.05971146,UNKNOWN,-35.65969086,0.27089939,False,,,,,,,,,,,,,,,,,
