,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
2308,347258,2020-09-29 12:04:18,51.515379765348904,5.84802957094319,167.3556484,158.9238896,90.84645959999999,265.89781133025,0,20.568215912,2848.08408064,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.6,3.2,2.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.89781133025,167.3556484,6,P-GPS,,2020-09-29 14:04:18,81.04565289346021
2305,346857,2020-09-29 12:04:18,51.5154225118414,5.84814464301939,167.66076652,160.96785292,89.1076144,266.20292945025,0,20.5037249318,2817.69037888,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,244.0,3.0,2.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.20292945025,167.66076652,6,P-GPS,,2020-09-29 14:04:18,81.1386528964362
2304,346657,2020-09-29 12:04:18,51.5154225118414,5.84814464301939,167.82480852,161.13189492,89.1076144,266.36697145025,0,20.6779154496,2817.69037888,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,243.3,1.9,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.36697145025,167.82480852,6,P-GPS,,2020-09-29 14:04:18,81.1886528980362
2306,347053,2020-09-29 12:04:18,51.5154225118414,5.84814464301939,167.66076652,160.96785292,89.1076144,266.20292945025,0,20.5037249318,2817.69037888,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,244.0,3.0,2.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.20292945025,167.66076652,6,P-GPS,,2020-09-29 14:04:18,81.1386528964362
2311,347661,2020-09-29 12:04:19,51.515379765348904,5.84802957094319,167.15223632,158.72047752,90.84645959999999,265.69439925025,0,20.1718748828,2848.08408064,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,246.1,1.2,2.3,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.69439925025,167.15223632,6,P-GPS,,2020-09-29 14:04:19,80.98365289147621
2312,347861,2020-09-29 12:04:19,51.515379765348904,5.84802957094319,167.36221008,158.93045128,90.84645959999999,265.90437301025,0,20.16154022,2848.08408064,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,246.1,2.0,0.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.90437301025,167.36221008,6,P-GPS,,2020-09-29 14:04:19,81.04765289352422
2313,348061,2020-09-29 12:04:19,51.515379765348904,5.84802957094319,167.31627832,158.88451952,90.84645959999999,265.85844125025,0,20.2942802396,2848.08408064,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,245.1,1.7,1.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.85844125025,167.31627832,6,P-GPS,,2020-09-29 14:04:19,81.03365289307621
2314,348115,2020-09-29 12:04:19,51.515379765348904,5.84802957094319,167.31627832,158.88451952,90.84645959999999,265.85844125025,0,20.2942802396,2848.08408064,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,245.1,1.7,1.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.85844125025,167.31627832,6,P-GPS,,2020-09-29 14:04:19,81.03365289307621
2315,348261,2020-09-29 12:04:19,51.515339182130205,5.847915444909071,167.31627832,157.30971632,92.42126280000001,265.85844125025,0,20.2942802396,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,245.1,1.7,1.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.85844125025,167.31627832,6,P-GPS,,2020-09-29 14:04:19,81.03365289307621
2316,348262,2020-09-29 12:04:19,51.515339182130205,5.847915444909071,167.31627832,157.30971632,92.42126280000001,265.85844125025,0,20.2942802396,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,245.1,1.7,1.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.85844125025,167.31627832,6,P-GPS,,2020-09-29 14:04:19,81.03365289307621
2317,348263,2020-09-29 12:04:19,51.515339182130205,5.847915444909071,167.47047780000003,157.4639158,92.42126280000001,266.01264073025004,0,20.4980431042,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.4,1.9,1.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.01264073025004,167.47047780000003,6,P-GPS,,2020-09-29 14:04:19,81.08065289458021
2318,348463,2020-09-29 12:04:19,51.515339182130205,5.847915444909071,167.64436232,157.63780032,92.42126280000001,266.18652525025004,0,20.452968763199998,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.0,1.3,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.18652525025004,167.64436232,6,P-GPS,,2020-09-29 14:04:19,81.13365289627622
2322,349178,2020-09-29 12:04:20,51.515339182130205,5.847915444909071,167.95276128,157.94619928,92.42126280000001,266.49492421025,0,20.523477112000002,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.2,0.7,1.6,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.49492421025,167.95276128,6,P-GPS,,2020-09-29 14:04:20,81.22765289928421
2324,349466,2020-09-29 12:04:20,51.5152969789211,5.84779988165004,167.82808936,155.78740656,94.45538359999999,266.37025229025,0,20.851412516,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.7,0.4,3.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.37025229025,167.82808936,6,P-GPS,,2020-09-29 14:04:20,81.1896528980682
2323,349265,2020-09-29 12:04:20,51.5152969789211,5.84779988165004,167.95276128,155.91207848,94.45538359999999,266.49492421025,0,20.523477112000002,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.2,0.7,1.6,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.49492421025,167.95276128,6,P-GPS,,2020-09-29 14:04:20,81.22765289928421
2321,349064,2020-09-29 12:04:20,51.515339182130205,5.847915444909071,167.95276128,157.94619928,92.42126280000001,266.49492421025,0,20.523477112000002,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.2,0.7,1.6,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.49492421025,167.95276128,6,P-GPS,,2020-09-29 14:04:20,81.22765289928421
2319,348663,2020-09-29 12:04:20,51.515339182130205,5.847915444909071,167.9626038,157.9560418,92.42126280000001,266.50476673025,0,20.5445267174,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.0,1.6,0.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.50476673025,167.9626038,6,P-GPS,,2020-09-29 14:04:20,81.23065289938022
2320,348863,2020-09-29 12:04:20,51.515339182130205,5.847915444909071,167.87730196,157.87073996,92.42126280000001,266.41946489025,0,20.6248999716,2877.86426532,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.7,1.1,1.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.41946489025,167.87730196,6,P-GPS,,2020-09-29 14:04:20,81.20465289854822
2325,349668,2020-09-29 12:04:21,51.5152969789211,5.84779988165004,167.52625208,155.48556928,94.45538359999999,266.06841501025,0,21.0934941628,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,242.7,-0.4,2.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.06841501025,167.52625208,6,P-GPS,,2020-09-29 14:04:21,81.09765289512421
2326,349870,2020-09-29 12:04:21,51.5152969789211,5.84779988165004,167.78215759999998,155.74147480000002,94.45538359999999,266.32432053025,0,21.2503483956,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.9,0.7,3.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.32432053025,167.78215759999998,6,P-GPS,,2020-09-29 14:04:21,81.17565289762021
2327,350070,2020-09-29 12:04:21,51.5152969789211,5.84779988165004,167.2900316,155.2493488,94.45538359999999,265.83219453025004,0,21.275200799,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.7,0.4,4.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.83219453025004,167.2900316,6,P-GPS,,2020-09-29 14:04:21,81.02565289282022
2328,350242,2020-09-29 12:04:21,51.5152969789211,5.84779988165004,167.2900316,155.2493488,94.45538359999999,265.83219453025004,0,21.275200799,2908.24156288,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.7,0.4,4.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.83219453025004,167.2900316,6,P-GPS,,2020-09-29 14:04:21,81.02565289282022
2329,350271,2020-09-29 12:04:21,51.5152531715518,5.847682928843,167.2900316,154.363522,95.34121040000001,265.83219453025004,0,21.275200799,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.7,0.4,4.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.83219453025004,167.2900316,6,P-GPS,,2020-09-29 14:04:21,81.02565289282022
2330,350273,2020-09-29 12:04:21,51.5152531715518,5.847682928843,167.2900316,154.363522,95.34121040000001,265.83219453025004,0,21.275200799,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.7,0.4,4.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.83219453025004,167.2900316,6,P-GPS,,2020-09-29 14:04:21,81.02565289282022
2331,350470,2020-09-29 12:04:21,51.5152531715518,5.847682928843,166.42717068,153.50066108,95.34121040000001,264.96933361025003,0,21.519608863400002,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.9,2.0,2.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.96933361025003,166.42717068,6,P-GPS,,2020-09-29 14:04:21,80.76265288440422
2337,351308,2020-09-29 12:04:22,51.515210586999906,5.8475653300745,167.34580588,154.41929628,95.34121040000001,265.88796881025,0,20.0470983696,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,-0.223694,244.0,1.9,0.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.88796881025,167.34580588,6,P-GPS,,2020-09-29 14:04:22,81.0426528933642
2336,351277,2020-09-29 12:04:22,51.515210586999906,5.8475653300745,167.00131768,154.07480808,95.34121040000001,265.54348061025,0,20.3975821288,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,2.7,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.54348061025,167.00131768,6,P-GPS,,2020-09-29 14:04:22,80.9376528900042
2335,351276,2020-09-29 12:04:22,51.515210586999906,5.8475653300745,167.00131768,154.07480808,95.34121040000001,265.54348061025,0,20.3975821288,2970.05258848,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,2.7,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.54348061025,167.00131768,6,P-GPS,,2020-09-29 14:04:22,80.9376528900042
2338,351477,2020-09-29 12:04:22,51.515210586999906,5.8475653300745,167.87730196,154.95079236,95.34121040000001,266.41946489025,0,20.0018450734,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.2,0.9,1.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.41946489025,167.87730196,6,P-GPS,,2020-09-29 14:04:22,81.20465289854822
2333,350874,2020-09-29 12:04:22,51.5152531715518,5.847682928843,166.87336492,153.94685532,95.34121040000001,265.41552785025,0,20.8182163264,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,3.3,3.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.41552785025,166.87336492,6,P-GPS,,2020-09-29 14:04:22,80.8986528887562
2332,350676,2020-09-29 12:04:22,51.5152531715518,5.847682928843,166.57480848,153.64829888,95.34121040000001,265.11697141025,0,21.1238270692,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.9,3.5,1.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.11697141025,166.57480848,6,P-GPS,,2020-09-29 14:04:22,80.8076528858442
2334,351074,2020-09-29 12:04:22,51.5152531715518,5.847682928843,167.00131768,154.07480808,95.34121040000001,265.54348061025,0,20.3975821288,2939.20941164,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,2.7,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.54348061025,167.00131768,6,P-GPS,,2020-09-29 14:04:22,80.9376528900042
2343,352385,2020-09-29 12:04:23,51.515169945213,5.84745557054677,167.91011036,155.18045116,95.14435999999999,266.45227329025,0,19.45131177,2999.01912484,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,242.5,-0.7,1.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.45227329025,167.91011036,6,P-GPS,,2020-09-29 14:04:23,81.2146528988682
2342,352285,2020-09-29 12:04:23,51.515169945213,5.84745557054677,167.93307624,155.20341704,95.14435999999999,266.47523917025,0,19.661695977,2999.01912484,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.8,-0.7,1.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.47523917025,167.93307624,6,P-GPS,,2020-09-29 14:04:23,81.2216528990922
2344,352487,2020-09-29 12:04:23,51.515169945213,5.84745557054677,168.10367992,155.37402072,95.14435999999999,266.64584285025,0,19.5158698584,2999.01912484,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,242.5,1.6,4.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.64584285025,168.10367992,6,P-GPS,,2020-09-29 14:04:23,81.2736529007562
2340,351884,2020-09-29 12:04:23,51.515210586999906,5.8475653300745,167.9954122,155.06890259999997,95.34121040000001,266.53757513025,0,19.7339938778,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.5,0.0,1.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.53757513025,167.9954122,6,P-GPS,,2020-09-29 14:04:23,81.2406528997002
2339,351679,2020-09-29 12:04:23,51.515210586999906,5.8475653300745,167.85105524,154.92454564,95.34121040000001,266.39321817025,0,19.8332021668,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,242.1,0.5,1.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.39321817025,167.85105524,6,P-GPS,,2020-09-29 14:04:23,81.1966528982922
2341,352085,2020-09-29 12:04:23,51.515210586999906,5.8475653300745,167.93307624,155.00656664,95.34121040000001,266.47523917025,0,19.661695977,2970.05258848,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.8,-0.7,1.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.47523917025,167.93307624,6,P-GPS,,2020-09-29 14:04:23,81.2216528990922
2345,352687,2020-09-29 12:04:24,51.515169945213,5.84745557054677,168.27100276,155.54134356,95.14435999999999,266.81316569025,0,19.6480953818,2999.01912484,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.5,-0.3,2.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.81316569025,168.27100276,6,P-GPS,,2020-09-29 14:04:24,81.32465290238821
2346,352888,2020-09-29 12:04:24,51.515169945213,5.84745557054677,168.28084528,155.55118608,95.14435999999999,266.82300821025,0,19.662926294000002,2999.01912484,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,240.9,-0.3,1.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.82300821025,168.28084528,6,P-GPS,,2020-09-29 14:04:24,81.3276529024842
2347,353093,2020-09-29 12:04:24,51.515169945213,5.84745557054677,168.35958544,155.62992624,95.14435999999999,266.90174837025,0,19.6989186586,2999.01912484,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.2,-0.7,2.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.90174837025,168.35958544,6,P-GPS,,2020-09-29 14:04:24,81.3516529032522
2348,353293,2020-09-29 12:04:24,51.515128713622296,5.84734559880276,168.35958544,155.62992624,95.14435999999999,266.90174837025,0,19.6989186586,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.2,-0.7,2.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.90174837025,168.35958544,6,P-GPS,,2020-09-29 14:04:24,81.3516529032522
2349,353450,2020-09-29 12:04:24,51.515128713622296,5.84734559880276,168.22507099999999,155.4954118,95.14435999999999,266.76723393025003,0,20.0124034302,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,241.9,-0.5,2.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.76723393025003,168.22507099999999,6,P-GPS,,2020-09-29 14:04:24,81.31065290194022
2350,353493,2020-09-29 12:04:24,51.515128713622296,5.84734559880276,167.45407360000002,154.7244144,95.14435999999999,265.99623653025003,0,20.0913226734,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.3,1.4,2.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.99623653025003,167.45407360000002,6,P-GPS,,2020-09-29 14:04:24,81.07565289442022
2354,354297,2020-09-29 12:04:25,51.515086272492894,5.847234797568969,167.1259896,154.3963304,95.14435999999999,265.66815253025004,0,20.0266079992,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,1.8,3.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.66815253025004,167.1259896,6,P-GPS,,2020-09-29 14:04:25,80.97565289122022
2353,354097,2020-09-29 12:04:25,51.515128713622296,5.84734559880276,167.1259896,154.3963304,95.14435999999999,265.66815253025004,0,20.0266079992,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,1.8,3.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.66815253025004,167.1259896,6,P-GPS,,2020-09-29 14:04:25,80.97565289122022
2355,354305,2020-09-29 12:04:25,51.515086272492894,5.847234797568969,166.97179012,154.24213092,95.14435999999999,265.51395305025,0,19.903732885,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,1.7,3.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.51395305025,166.97179012,6,P-GPS,,2020-09-29 14:04:25,80.9286528897162
2351,353696,2020-09-29 12:04:25,51.515128713622296,5.84734559880276,167.24409984,154.51444064,95.14435999999999,265.78626277025,0,20.392370058599997,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.4,1.3,0.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.78626277025,167.24409984,6,P-GPS,,2020-09-29 14:04:25,81.01165289237221
2352,353897,2020-09-29 12:04:25,51.515128713622296,5.84734559880276,167.07021532,154.34055612,95.14435999999999,265.61237825025,0,20.1395510998,3028.14642236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.6,2.9,1.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.61237825025,167.07021532,6,P-GPS,,2020-09-29 14:04:25,80.9586528906762
2356,354513,2020-09-29 12:04:26,51.515086272492894,5.847234797568969,166.80774812,154.07808892,95.14435999999999,265.34991105025,0,19.911204264600002,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,1.6,3.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.34991105025,166.80774812,6,P-GPS,,2020-09-29 14:04:26,80.8786528881162
2357,354517,2020-09-29 12:04:26,51.515086272492894,5.847234797568969,166.80774812,154.07808892,95.14435999999999,265.34991105025,0,19.911204264600002,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,1.6,3.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.34991105025,166.80774812,6,P-GPS,,2020-09-29 14:04:26,80.8786528881162
2358,354724,2020-09-29 12:04:26,51.515086272492894,5.847234797568969,166.59777436,153.86811516,95.14435999999999,265.13993729025003,0,20.096333419,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,244.7,0.7,4.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.13993729025003,166.59777436,6,P-GPS,,2020-09-29 14:04:26,80.81465288606822
2359,354916,2020-09-29 12:04:26,51.515086272492894,5.847234797568969,166.11877172,153.38911252,95.14435999999999,264.66093465025,0,20.2358961056,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,244.8,1.4,3.9,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.66093465025,166.11877172,6,P-GPS,,2020-09-29 14:04:26,80.6686528813962
2360,355117,2020-09-29 12:04:26,51.515086272492894,5.847234797568969,165.84974284,153.12008364,95.14435999999999,264.39190577025,0,20.6371807722,3057.67398236,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,245.2,1.6,3.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.39190577025,165.84974284,6,P-GPS,,2020-09-29 14:04:26,80.5866528787722
2361,355320,2020-09-29 12:04:26,51.515042065581895,5.847118966005,165.84974284,154.33399444,93.93044920000001,264.39190577025,0,20.6371807722,3088.51059752,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,245.2,1.6,3.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.39190577025,165.84974284,6,P-GPS,,2020-09-29 14:04:26,80.5866528787722
2362,355321,2020-09-29 12:04:26,51.515042065581895,5.847118966005,165.84974284,154.33399444,93.93044920000001,264.39190577025,0,20.6371807722,3088.51059752,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,245.2,1.6,3.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.39190577025,165.84974284,6,P-GPS,,2020-09-29 14:04:26,80.5866528787722
2368,356320,2020-09-29 12:04:27,51.51499965130179,5.847001361595219,165.62664572,155.52165852,92.519688,264.16880865025,0,21.0861569996,3119.3242468000003,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,247.0,2.4,3.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.16880865025,165.62664572,6,P-GPS,,2020-09-29 14:04:27,80.5186528765962
2367,356120,2020-09-29 12:04:27,51.515042065581895,5.847118966005,165.62664572,154.11089732,93.93044920000001,264.16880865025,0,21.0861569996,3088.51059752,15,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,247.0,2.4,3.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.16880865025,165.62664572,6,P-GPS,,2020-09-29 14:04:27,80.5186528765962
